pid,Player,Mat,Inns_bowl,Balls_bowled,Runs_given,Wkts_taken,Avg_bowl,Econ_bowl,SR_bowl,4wkt,5wkt,BBwkts,BBruns,debut,retire,team1,team2,team3
TKMusakanda20162018,TK Musakanda,15,1,12,11,0,0.0,5.5,0.0,0,0,0,0,2016,2018,ZIM,,
MushtaqMohammad19731978,Mushtaq Mohammad,10,2,42,23,0,0.0,3.28,0.0,0,0,0,0,1973,1978,PAK,,
NadeemKhan19931995,Nadeem Khan,2,2,96,81,0,0.0,5.06,0.0,0,0,0,0,1993,1995,PAK,,
NaeemAhmed19781978,Naeem Ahmed,1,1,60,43,0,0.0,4.3,0.0,0,0,0,0,1978,1978,PAK,,
NaeemAshraf19951995,Naeem Ashraf,2,2,42,52,0,0.0,7.42,0.0,0,0,0,0,1995,1995,PAK,,
NajafShah20072007,Najaf Shah,1,1,60,59,0,0.0,5.9,0.0,0,0,0,0,2007,2007,PAK,,
NajibullahZadran20122019,Najibullah Zadran,67,2,30,30,0,0.0,6.0,0.0,0,0,0,0,2012,2019,AFG,,
NasirJamal20142018,Nasir Jamal,16,1,6,7,0,0.0,7.0,0.0,0,0,0,0,2014,2018,AFG,,
NavedLatif20012003,Naved Latif,11,3,48,51,0,0.0,6.37,0.0,0,0,0,0,2001,2003,PAK,,
AMNayar20092009,AM Nayar,3,1,18,17,0,0.0,5.66,0.0,0,0,0,0,2009,2009,INDIA,,
MJNorth20092009,MJ North,2,1,18,16,0,0.0,5.33,0.0,0,0,0,0,2009,2009,AUS,,
FNOtieno20102010,FN Otieno,4,1,6,2,0,0.0,2.0,0.0,0,0,0,0,2010,2010,KENYA,,
KOOtieno19962009,KO Otieno,90,1,6,5,0,0.0,5.0,0.0,0,0,0,0,1996,2009,KENYA,,
COverton20182018,C Overton,1,1,42,55,0,0.0,7.85,0.0,0,0,0,0,2018,2018,ENG,,
MBOwens19921992,MB Owens,1,1,48,37,0,0.0,4.62,0.0,0,0,0,0,1992,1992,NZ,,
MPanchal20072007,M Panchal,1,1,30,10,0,0.0,2.0,0.0,0,0,0,0,2007,2007,NL,,
GKPandey19991999,GK Pandey,2,2,78,60,0,0.0,4.61,0.0,0,0,0,0,1999,1999,INDIA,,
PankajSingh20102010,Pankaj Singh,1,1,42,45,0,0.0,6.42,0.0,0,0,0,0,2010,2010,INDIA,,
NTPascal20092009,NT Pascal,1,1,24,29,0,0.0,7.25,0.0,0,0,0,0,2009,2009,WI,,
SPPasqual19791979,SP Pasqual,2,1,28,20,0,0.0,4.28,0.0,0,0,0,0,1979,1979,SL,,
JMPatel19791979,JM Patel,3,2,91,47,0,0.0,3.09,0.0,0,0,0,0,1979,1979,CAN,,
KAPatel20062006,KA Patel,2,2,30,34,0,0.0,6.8,0.0,0,0,0,0,2006,2006,KENYA,,
RGMPatel19881988,RGM Patel,1,1,60,58,0,0.0,5.8,0.0,0,0,0,0,1988,1988,INDIA,,
AKPerera20132019,AK Perera,6,3,36,33,0,0.0,5.5,0.0,0,0,0,0,2013,2019,SL,,
KGPerera19861986,KG Perera,1,1,12,15,0,0.0,7.5,0.0,0,0,0,0,1986,1986,SL,,
ANPetersen20062013,AN Petersen,21,1,6,7,0,0.0,7.0,0.0,0,0,0,0,2006,2013,SA,,
KPierre20192019,K Pierre,2,2,96,108,0,0.0,6.75,0.0,0,0,0,0,2019,2019,WI,,
ADJPitcher20072007,ADJ Pitcher,3,3,79,80,0,0.0,6.07,0.0,0,0,0,0,2007,2007,BMUDA,,
OLPitcher20072007,OL Pitcher,5,1,15,25,0,0.0,10.0,0.0,0,0,0,0,2007,2007,BMUDA,,
PIPocock19851985,PI Pocock,1,1,60,20,0,0.0,2.0,0.0,0,0,0,0,1985,1985,ENG,,
AGPrince20022007,AG Prince,52,1,12,3,0,0.0,1.5,0.0,0,0,0,0,2002,2007,Afr,SA,
DJPringle19751975,DJ Pringle,2,2,90,55,0,0.0,3.66,0.0,0,0,0,0,1975,1975,EAf,,
YPunja20152015,Y Punja,1,1,36,49,0,0.0,8.16,0.0,0,0,0,0,2015,2015,UAE,,
MPushpakumara20092010,M Pushpakumara,3,1,30,21,0,0.0,4.2,0.0,0,0,0,0,2009,2010,SL,,
RaeesAhmadzai20092010,Raees Ahmadzai,5,1,24,16,0,0.0,4.0,0.0,0,0,0,0,2009,2010,AFG,,
LNRajbanshi20192019,LN Rajbanshi,3,1,42,33,0,0.0,4.71,0.0,0,0,0,0,2019,2019,NEPAL,,
LSRajput19851987,LS Rajput,4,2,42,42,0,0.0,6.0,0.0,0,0,0,0,1985,1987,INDIA,,
RameezShahzad20162018,Rameez Shahzad,15,1,12,16,0,0.0,8.0,0.0,0,0,0,0,2016,2018,UAE,,
RameezRaja19851997,Rameez Raja,198,1,6,10,0,0.0,10.0,0.0,0,0,0,0,1985,1997,PAK,,
RaqibulHasan19861986,Raqibul Hasan,2,1,1,4,0,0.0,24.0,0.0,0,0,0,0,1986,1986,BDESH,,
RashidZia20042004,Rashid Zia,2,2,59,69,0,0.0,7.01,0.0,0,0,0,0,2004,2004,USA,,
DRavu20172019,D Ravu,8,7,246,230,0,0.0,5.6,0.0,0,0,0,0,2017,2019,PNG,,
JNRhodes19922003,JN Rhodes,245,2,14,4,0,0.0,1.71,0.0,0,0,0,0,1992,2003,SA,,
EBRingera20112011,EB Ringera,1,1,60,28,0,0.0,2.8,0.0,0,0,0,0,2011,2011,KENYA,,
CPRizwan20192019,CP Rizwan,7,1,4,10,0,0.0,15.0,0.0,0,0,0,0,2019,2019,UAE,,
RizwanAhmed20082008,Rizwan Ahmed,1,1,24,26,0,0.0,6.5,0.0,0,0,0,0,2008,2008,PAK,,
SJRoberts19901990,SJ Roberts,2,2,42,47,0,0.0,6.71,0.0,0,0,0,0,1990,1990,NZ,,
JARudolph20032006,JA Rudolph,45,1,24,26,0,0.0,6.5,0.0,0,0,0,0,2003,2006,Afr,SA,
SaadNasim20152015,Saad Nasim,3,2,36,46,0,0.0,7.66,0.0,0,0,0,0,2015,2015,PAK,,
Saeed-al-Saffar19961996,Saeed-al-Saffar,1,1,18,25,0,0.0,8.33,0.0,0,0,0,0,1996,1996,UAE,,
SaleemElahi19952004,Saleem Elahi,48,1,6,10,0,0.0,10.0,0.0,0,0,0,0,1995,2004,PAK,,
SalmanButt20042010,Salman Butt,78,6,69,90,0,0.0,7.82,0.0,0,0,0,0,2004,2010,PAK,,
SalmanFarooq20142014,Salman Farooq,1,1,36,23,0,0.0,3.83,0.0,0,0,0,0,2014,2014,UAE,,
MARSamarasekera19831994,MAR Samarasekera,39,11,338,291,0,0.0,5.16,0.0,0,0,0,0,1983,1994,SL,,
SamiullahKhan20082008,Samiullah Khan,2,2,120,115,0,0.0,5.75,0.0,0,0,0,0,2008,2008,PAK,,
SamiurRahman19861986,Samiur Rahman,2,2,60,30,0,0.0,3.0,0.0,0,0,0,0,1986,1986,BDESH,,
SamiFaridi20082008,Sami Faridi,3,3,60,63,0,0.0,6.3,0.0,0,0,0,0,2008,2008,CAN,,
SarfarazAhmed20072019,Sarfaraz Ahmed,116,1,12,15,0,0.0,7.5,0.0,0,0,0,0,2007,2019,PAK,,
GRSealy19791979,GR Sealy,3,1,36,21,0,0.0,3.5,0.0,0,0,0,0,1979,1979,CAN,,
RDShah19982007,RD Shah,56,4,60,72,0,0.0,7.2,0.0,0,0,0,0,1998,2007,KENYA,,
AShamshudeen20072007,A Shamshudeen,1,1,18,24,0,0.0,8.0,0.0,0,0,0,0,2007,2007,CAN,,
ShamsurRahman20132014,Shamsur Rahman,10,1,6,13,0,0.0,13.0,0.0,0,0,0,0,2013,2014,BDESH,,
SharifulHaque19981998,Shariful Haque,1,1,18,21,0,0.0,7.0,0.0,0,0,0,0,1998,1998,BDESH,,
KVSharma20142014,KV Sharma,2,2,114,125,0,0.0,6.57,0.0,0,0,0,0,2014,2014,INDIA,,
SShivnarine19781978,S Shivnarine,1,1,18,16,0,0.0,5.33,0.0,0,0,0,0,1978,1978,WI,,
DJMShort20182018,DJM Short,4,3,42,59,0,0.0,8.42,0.0,0,0,0,0,2018,2018,AUS,,
ShuvagataHom20112011,Shuvagata Hom,4,1,12,9,0,0.0,4.5,0.0,0,0,0,0,2011,2011,BDESH,,
NSSidhu19871998,NS Sidhu,136,2,4,3,0,0.0,4.5,0.0,0,0,0,0,1987,1998,INDIA,,
EHSNSilva20082008,EHSN Silva,1,1,42,33,0,0.0,4.71,0.0,0,0,0,0,2008,2008,UAE,,
KJSilva19951995,KJ Silva,1,1,48,55,0,0.0,6.87,0.0,0,0,0,0,1995,1995,SL,,
RWSims20022003,RW Sims,3,3,132,127,0,0.0,5.77,0.0,0,0,0,0,2002,2003,ZIM,,
VRVSingh20062006,VRV Singh,2,2,72,105,0,0.0,8.75,0.0,0,0,0,0,2006,2006,INDIA,,
SkhawatAli20082014,Skhawat Ali,4,1,48,68,0,0.0,8.5,0.0,0,0,0,0,2008,2014,HKG,,
MJSlater19931997,MJ Slater,42,2,12,11,0,0.0,5.5,0.0,0,0,0,0,1993,1997,AUS,,
DSSmith20032013,DS Smith,47,2,17,17,0,0.0,6.0,0.0,0,0,0,0,2003,2013,WI,,
MSmith20082008,M Smith,1,1,12,14,0,0.0,7.0,0.0,0,0,0,0,2008,2008,BMUDA,,
SBSmith19831985,SB Smith,28,2,7,5,0,0.0,4.28,0.0,0,0,0,0,1983,1985,AUS,,
SohailFazal19891989,Sohail Fazal,2,1,6,4,0,0.0,4.0,0.0,0,0,0,0,1989,1989,PAK,,
CMSpearman19952001,CM Spearman,51,1,3,6,0,0.0,12.0,0.0,0,0,0,0,1995,2001,NZ,,
IMStanger19992006,IM Stanger,5,2,54,56,0,0.0,6.22,0.0,0,0,0,0,1999,2006,SCOT,,
